  150.0000000000   46.0000000000    2.0000000000
  145.0000000000   46.0000000000    4.0000000000
  145.0000000000   54.0000000000    4.0000000000
  150.0000000000   54.0000000000    2.0000000000

  150.0000000000   46.0000000000    2.0000000000
  155.0000000000   46.0000000000    4.0000000000
  155.0000000000   54.0000000000    4.0000000000
  150.0000000000   54.0000000000    2.0000000000

  150.0000000000   46.0000000000    2.0000000000
  155.0000000000   46.0000000000    0.0000000000
  155.0000000000   54.0000000000    0.0000000000
  150.0000000000   54.0000000000    2.0000000000

  150.0000000000   46.0000000000    2.0000000000
  145.0000000000   46.0000000000    0.0000000000
  145.0000000000   54.0000000000    0.0000000000
  150.0000000000   54.0000000000    2.0000000000

  150.0000000000   46.0000000000    2.0000000000
  145.0000000000   46.0000000000    4.0000000000
  145.0000000000   54.0000000000    4.0000000000
  150.0000000000   54.0000000000    2.0000000000

