   58.0000000000   94.0000000000    7.0000000000
   62.3301270189   91.5000000000    7.0000000000
   62.3301270189   91.5000000000   13.0000000000
   58.0000000000   94.0000000000   13.0000000000

   58.0000000000   94.0000000000    7.0000000000
   62.3300635095   96.4998899984    7.0000000000
   62.3300635095   96.4998899984   13.0000000000
   58.0000000000   94.0000000000   13.0000000000

   58.0000000000   94.0000000000    7.0000000000
   57.9999364905   98.9998899984    7.0000000000
   57.9999364905   98.9998899984   13.0000000000
   58.0000000000   94.0000000000   13.0000000000

   58.0000000000   94.0000000000    7.0000000000
   53.6698729811   96.5000000000    7.0000000000
   53.6698729811   96.5000000000   13.0000000000
   58.0000000000   94.0000000000   13.0000000000

   58.0000000000   94.0000000000    7.0000000000
   53.6699364905   91.5001100016    7.0000000000
   53.6699364905   91.5001100016   13.0000000000
   58.0000000000   94.0000000000   13.0000000000

   58.0000000000   94.0000000000    7.0000000000
   58.0000635095   89.0001100016    7.0000000000
   58.0000635095   89.0001100016   13.0000000000
   58.0000000000   94.0000000000   13.0000000000

   58.0000000000   94.0000000000    7.0000000000
   62.3301270189   91.5000000000    7.0000000000
   62.3301270189   91.5000000000   13.0000000000
   58.0000000000   94.0000000000   13.0000000000
