   95.0000000000   96.0000000000    3.0000000000
   97.0000000000   92.5358983849    3.0000000000
   97.0000000000   92.5358983849    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

   95.0000000000   96.0000000000    3.0000000000
   98.9999119987   95.9999491924    3.0000000000
   98.9999119987   95.9999491924    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

   95.0000000000   96.0000000000    3.0000000000
   96.9999119987   99.4640508076    3.0000000000
   96.9999119987   99.4640508076    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

   95.0000000000   96.0000000000    3.0000000000
   93.0000000000   99.4641016151    3.0000000000
   93.0000000000   99.4641016151    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

   95.0000000000   96.0000000000    3.0000000000
   91.0000880013   96.0000508076    3.0000000000
   91.0000880013   96.0000508076    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

   95.0000000000   96.0000000000    3.0000000000
   93.0000880013   92.5359491924    3.0000000000
   93.0000880013   92.5359491924    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

   95.0000000000   96.0000000000    3.0000000000
   97.0000000000   92.5358983849    3.0000000000
   97.0000000000   92.5358983849    7.0000000000
   95.0000000000   96.0000000000    7.0000000000

