   70.9505771334   90.5590765400    3.0000000000
   73.7790042581   87.7306494152    3.0000000000
   73.7790042581   87.7306494152    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

   70.9505771334   90.5590765400    3.0000000000
   74.8142085858   91.5942808676    3.0000000000
   74.8142085858   91.5942808676    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

   70.9505771334   90.5590765400    3.0000000000
   71.9857814610   94.4227079924    3.0000000000
   71.9857814610   94.4227079924    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

   70.9505771334   90.5590765400    3.0000000000
   68.1221500086   93.3875036647    3.0000000000
   68.1221500086   93.3875036647    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

   70.9505771334   90.5590765400    3.0000000000
   67.0869456810   89.5238722123    3.0000000000
   67.0869456810   89.5238722123    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

   70.9505771334   90.5590765400    3.0000000000
   69.9153728057   86.6954450876    3.0000000000
   69.9153728057   86.6954450876    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

   70.9505771334   90.5590765400    3.0000000000
   73.7790042581   87.7306494152    3.0000000000
   73.7790042581   87.7306494152    7.0000000000
   70.9505771334   90.5590765400    7.0000000000

