   95.0000000000   46.0000000000    3.0000000000
   98.4641016151   44.0000000000    3.0000000000
   98.4641016151   44.0000000000    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

   95.0000000000   46.0000000000    3.0000000000
   98.4640508076   47.9999119987    3.0000000000
   98.4640508076   47.9999119987    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

   95.0000000000   46.0000000000    3.0000000000
   94.9999491924   49.9999119987    3.0000000000
   94.9999491924   49.9999119987    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

   95.0000000000   46.0000000000    3.0000000000
   91.5358983849   48.0000000000    3.0000000000
   91.5358983849   48.0000000000    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

   95.0000000000   46.0000000000    3.0000000000
   91.5359491924   44.0000880013    3.0000000000
   91.5359491924   44.0000880013    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

   95.0000000000   46.0000000000    3.0000000000
   95.0000508076   42.0000880013    3.0000000000
   95.0000508076   42.0000880013    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

   95.0000000000   46.0000000000    3.0000000000
   98.4641016151   44.0000000000    3.0000000000
   98.4641016151   44.0000000000    7.0000000000
   95.0000000000   46.0000000000    7.0000000000

